Complexity,Loss,Equation
1,39.271526,"-16.02878"
3,26.664145,"-12.966723 - x0"
5,13.052755,"(x0 + -9.155114) * x0"
6,11.391382,"square(x0 - 4.271615) - 20.77749"
8,1.9162309,"-16.029057 - (sin(x0 + 396.4815) * -8.643508)"
10,1.0853804,"(sin(x0 + 0.6100072) * (11.263634 - x0)) - 16.89208"
11,0.58909845,"(square(1.3123509 - sin(x0 + 600.68665)) * 3.2853856) + -23.338078"
