theta,delta_V_learned,delta_V_true
-1.5976698399209734,-1.2853653,-0.839911163261893
-1.5850782861991703,-1.3066983,-0.8970122005948514
-1.5724867324773673,-1.3262455,-0.9486635346864836
-1.559895178755565,-1.3436322,-0.9945328438118495
-1.5473036250337628,-1.3584862,-1.0343250074634578
-1.5347120713119597,-1.3704436,-1.0677840051396885
-1.5221205175901567,-1.3791709,-1.0946945635660361
-1.5095289638683536,-1.3843749,-1.1148835417510343
-1.4969374101465514,-1.3858187,-1.1282210449654742
-1.4843458564247483,-1.3833172,-1.1346212604776535
-1.471754302702946,-1.376751,-1.1340430096675738
-1.459162748981143,-1.3660583,-1.1264900129678241
-1.4465711952593399,-1.3512397,-1.1120108659265318
-1.4339796415375368,-1.3323474,-1.090698726546388
-1.4213880878157354,-1.3094819,-1.0626907159114005
-1.4087965340939324,-1.2827864,-1.0281670359576753
-1.3962049803721293,-1.2524383,-0.9873498100645065
-1.3836134266503262,-1.218643,-0.9405016539252612
-1.371021872928523,-1.1816313,-0.8879239858930563
-1.35843031920672,-1.1416476,-0.8299550876723382
-1.3458387654849169,-1.0989549,-0.7669679278337747
-1.3332472117631156,-1.0538237,-0.6993677621558434
-1.3206556580413125,-1.006532,-0.6275895262323304
-1.3080641043195094,-0.9573634,-0.5520950371216866
-1.2954725505977063,-0.90660936,-0.47337002204249157
-1.2828809968759032,-0.85456306,-0.3919209932323607
-1.2702894431541019,-0.80152255,-0.3082719890772324
-1.2576978894322988,-0.7477849,-0.22296120247836623
-1.2451063357104957,-0.69365865,-0.13653751815010995
-1.2325147819886926,-0.63944703,-0.049556981127044056
-1.2199232282668895,-0.58546335,0.03742078079790926
-1.2073316745450882,-0.5320199,0.12383615768663878
-1.194740120823285,-0.4794305,0.20913315795417695
-1.182148567101482,-0.42801315,0.29276298558664143
-1.1695570133796789,-0.37808686,0.3741875710633991
-1.1569654596578758,-0.3299678,0.4528830332655295
-1.1443739059360745,-0.28396827,0.5283430500969246
-1.1317823522142696,-0.24039537,0.6000821161317069
-1.1191907984924683,-0.19954568,0.6676386663282142
-1.1065992447706652,-0.16170627,0.7305780457121803
-1.094007691048862,-0.12714273,0.7884953059218351
-1.081416137327059,-0.09610206,0.8410178106225168
-1.068824583605256,-0.0688017,0.8878076330274935
-1.0562330298834546,-0.045434296,0.9285637300995487
-1.0436414761616515,-0.026151478,0.9630238794446596
-1.0310499224398484,-0.011073887,0.9909663664358267
-1.0184583687180453,-0.0002811551,1.012211410712307
-1.0058668149962422,0.0061861873,1.026622322876151
-0.9932752612744409,0.008325279,1.0341063839439595
-0.9806837075526378,0.006167114,1.034615441895515
-0.9680921538308347,-0.00022631884,1.0281462214811143
-0.9555006001090316,-0.010761082,1.0147403452943446
-0.9429090463872285,-0.025323212,0.994484065974696
-0.9303174926654272,-0.043782055,0.9675077112630271
-0.9177259389436223,-0.065985024,0.9339848454803222
-0.905134385221821,-0.091771424,0.8941311528248416
-0.8925428315000179,-0.12095767,0.8482030496722771
-0.8799512777782148,-0.15335017,0.7964960348075355
-0.8673597240564117,-0.18873006,0.7393427882024555
-0.8547681703346086,-0.22685653,0.6771110305719302
-0.8421766166128073,-0.26745826,0.6102011574799008
-0.8295850628910042,-0.3102358,0.5390436632171959
-0.8169935091692011,-0.35486013,0.4640963710259771
-0.804401955447398,-0.40097696,0.38584148749118835
-0.7918104017255949,-0.44821054,0.30478250005101715
-0.7792188480037936,-0.4961775,0.22144093758756986
-0.7666272942819905,-0.5444935,0.13635301493987179
-0.7540357405601874,-0.5927914,0.05006618292837479
-0.7414441868383843,-0.64072496,-0.0368643939123077
-0.7288526331165812,-0.6879881,-0.12387940923020524
-0.7162610793947799,-0.7343033,-0.2104190134010093
-0.7036695256729768,-0.77944165,-0.29592641556853727
-0.6910779719511737,-0.8232029,-0.37985146600513414
-0.6784864182293706,-0.8654173,-0.46165419574355354
-0.6658948645075675,-0.9059265,-0.5408082907063566
-0.6533033107857644,-0.9445732,-0.6168044779805347
-0.6407117570639613,-0.98118955,-0.6891538024502618
-0.62812020334216,-1.015579,-0.7573907727060917
-0.6155286496203569,-1.0475252,-0.8210763559900629
-0.6029370958985538,-1.0767705,-0.8798008029072542
-0.5903455421767507,-1.1030366,-0.9331862837299636
-0.5777539884549476,-1.1260259,-0.9808893193325221
-0.5651624347331463,-1.145436,-1.0226029911163086
-0.5525708810113432,-1.1609714,-1.058058915706456
-0.5399793272895401,-1.1723659,-1.0870289717150763
-0.527387773567737,-1.1793821,-1.1093267674612277
-0.5147962198459339,-1.1818359,-1.1248088402043073
-0.5022046661241326,-1.1795871,-1.1333755791751055
-0.4896131124023295,-1.1725509,-1.134971866465793
-0.4770215586805264,-1.1606891,-1.1295874316553765
-0.46443000495872333,-1.1440046,-1.1172569178890028
-0.45183845123692024,-1.1225355,-1.0980596589859477
-0.4392468975151189,-1.09634,-1.0721191690103697
-0.42665534379331405,-1.0655,-1.0396023475888767
-0.4140637900715127,-1.0301025,-1.0007184060879344
-0.40147223634970963,-0.9902399,-0.9557175215598553
-0.38888068262790654,-0.94600564,-0.9048892271180273
-0.37628912890610344,-0.89749604,-0.8485605490974213
-0.36369757518430035,-0.8448189,-0.7870939029858902
-0.35110602146249903,-0.7880915,-0.7208847616636876
-0.33851446774069593,-0.7274464,-0.6503591109535731
-0.32592291401889284,-0.66305524,-0.575970708852483
-0.31333136029708974,-0.5951279,-0.4981981660785353
-0.30073980657528665,-0.5239275,-0.417541866717091
-0.28814825285348533,-0.44977552,-0.33452074877822446
-0.27555669913168224,-0.37306577,-0.24966896537924368
-0.26296514540987914,-0.29426557,-0.1635324480342015
-0.25037359168807605,-0.21391374,-0.07666539416175694
-0.23778203796627295,-0.132613,0.010373298589258076
-0.22519048424447163,-0.051015675,0.09702362825528704
-0.21259893052266676,0.03018111,0.18272809157866524
-0.20000737680086544,0.11026305,0.26693527095151154
-0.18741582307906235,0.18852443,0.3491033822052026
-0.17482426935725925,0.2642843,0.428703760418546
-0.16223271563545616,0.33690947,0.5052242613176631
-0.14964116191365306,0.40583342,0.5781725563828971
-0.13704960819185175,0.4705717,0.6470793004623003
-0.12445805447004865,0.5307247,0.7115011515114946
-0.11186650074824556,0.5859911,0.7710236230309319
-0.09927494702644246,0.6361553,0.8252637508483301
-0.08668339330463937,0.6810877,0.8738725570882111
-0.07409183958283805,0.7207424,0.9165372954755561
-0.06150028586103495,0.75513095,0.9529834635274482
-0.04890873213923186,0.7843296,0.9829765686862882
-0.036317178417428764,0.80844706,1.0063236370315025
-0.02372562469562567,0.82763785,1.022874454862689
-0.011134070973822574,0.84207267,1.0325225351659593
0.0014574827479787444,0.8519375,1.0352058027452893
0.01404903646978184,0.8574278,1.0309069936107729
0.026640590191584934,0.8587362,1.019653766054143
0.03923214391338803,0.85606307,1.001518522696909
0.051823697635191124,0.8495924,0.9766179446560367
0.06441525135699244,0.83951396,0.9451122408243292
0.07700680507879554,0.82600135,0.9072041170955705
0.08959835880059863,0.80922526,0.8631374721664405
0.10218991252240173,0.7893459,0.8131958283062565
0.11478146624420482,0.7665188,0.7577005071909347
0.12737301996600792,0.74089926,0.6970085625377344
0.13996457368780924,0.71263427,0.6315104828421018
0.15255612740961233,0.6818716,0.5616276789970208
0.16514768113141542,0.6487581,0.4878097729595212
0.17773923485321852,0.61344546,0.4105317049087251
0.19033078857502161,0.5760891,0.3302906775079493
0.20292234229682293,0.53684634,0.24760295693125964
0.21551389601862603,0.49589175,0.16300055123643392
0.22810544974042912,0.45339984,0.07702778745565997
0.24069700346223222,0.4095661,-0.00976219057345544
0.2532885571840353,0.36460036,-0.09681098110364145
0.2658801109058384,0.31871623,-0.18355851720282118
0.2784716646276397,0.27216262,-0.2694466701926579
0.2910632183494428,0.2251913,-0.3539228406165515
0.3036547720712459,0.17808741,-0.4364435136328155
0.316246325793049,0.13115233,-0.5164777559580845
0.3288378795148521,0.08471316,-0.5935106318616349
0.3414294332366552,0.0391199,-0.6670465162323811
0.3540209869584565,-0.005253613,-0.7366122834024409
0.3666125406802596,-0.04800397,-0.80176035121062
0.3792040944020627,-0.08871442,-0.8620715607203409
0.3917956481238658,-0.12694246,-0.9171578730642717
0.4043872018456689,-0.16222554,-0.9666648660641601
0.4169787555674702,-0.19410783,-1.0102740145628217
0.4295703092892733,-0.2221201,-1.04770473979678
0.4421618630110764,-0.24581319,-1.0787162146239226
0.4547534167328795,-0.2647665,-1.103108912991562
0.4673449704546826,-0.27861005,-1.1207258936756261
0.4799365241764857,-0.28704053,-1.1314538100315021
0.492528077898287,-0.2898472,-1.1352236392598563
0.5051196316200901,-0.28693372,-1.1320111264953714
0.5177111853418932,-0.27833635,-1.1218369408611595
0.5303027390636963,-0.26423055,-1.1047665424848088
0.5428942927854994,-0.24493772,-1.080909761331673
0.5554858465073007,-0.22091371,-1.0504200905651686
0.5680774002291038,-0.19272405,-1.0134936989805372
0.5806689539509069,-0.16100389,-0.9703681688660775
0.59326050767271,-0.12643224,-0.9213209674122961
0.6058520613945131,-0.089665234,-0.8666676615039011
0.6184436151163162,-0.05129987,-0.8067598873805406
0.6310351688381175,-0.011835873,-0.7419830882293906
0.6436267225599206,0.028356731,-0.6727540342657263
0.6562182762817237,0.06905097,-0.5995181412572878
0.6688098300035268,0.11015338,-0.5227466047447061
0.6814013837253299,0.15170306,-0.44293336839639463
0.693992937447133,0.19384784,-0.3605919460032818
0.7065844911689343,0.23680419,-0.2762521175605027
0.7191760448907374,0.2808296,-0.1904565206932106
0.7317675986125405,0.32619113,-0.10375715935725131
0.7443591523343436,0.37311953,-0.01671185227728201
0.7569507060561467,0.4217946,0.07011935602693911
0.769542259777948,0.47231692,0.15617779853490202
0.7821338134997511,0.5246808,0.24090978015699957
0.7947253672215542,0.578788,0.3237701401769496
0.8073169209433573,0.6344263,0.4042257597846626
0.8199084746651604,0.69129294,0.4817589921321166
0.8325000283869635,0.7490093,0.5558709928435264
0.8450915821087648,0.8071291,0.6260849295514743
0.8576831358305679,0.8651697,0.6919490498090862
0.870274689552371,0.9226276,0.7530395876393413
0.8828662432741741,0.9789979,0.8089634900211331
0.8954577969959772,1.0337851,0.8593609457698836
0.9080493507177785,1.086509,0.9039077005420882
0.9206409044395816,1.1367071,0.9423171430692139
0.9332324581613847,1.1839373,0.9743421491981435
0.9458240118831878,1.2277715,0.9997766718738509
0.9584155656049909,1.2677968,1.0184570668343416
0.971007119326794,1.3036163,1.0302631454884605
0.9835986730485953,1.3348572,1.035118948202405
0.9961902267703984,1.3611782,1.0329932330196574
1.0087817804922015,1.3822801,1.0238996766699402
1.0213733342140046,1.3979223,1.0078967865739246
1.0339648879358077,1.407932,0.9850875244098357
1.0465564416576107,1.4122097,0.9556186436639121
1.059147995379412,1.4107401,0.9196797454268886
1.0717395491012152,1.4035904,0.877502058511415
1.0843311028230183,1.3909104,0.8293569517391537
1.0969226565448214,1.3729179,0.775554187969304
1.1095142102666244,1.3498971,0.7164399311021137
1.1221057639884258,1.3221815,0.6523945188801862
1.1346973177102289,1.290149,0.5838300158171883
1.147288871432032,1.2542012,0.5111875619984304
1.159880425153835,1.2147641,0.43493453481079036
1.1724719788756381,1.1722713,0.3555615418633855
1.1850635325974412,1.1271613,0.2735792644463188
1.1976550863192426,1.0798705,0.18951517183652125
1.2102466400410457,1.030823,0.1039101275905929
1.2228381937628487,0.98044366,0.0173149096597277
1.2354297474846518,0.9291391,-0.06971333328412017
1.248021301206455,0.8773114,-0.1566146665108669
1.2606128549282563,0.82534593,-0.2428299718202676
1.2732044086500593,0.77361506,-0.327804544876436
1.2857959623718624,0.7224905,-0.41099166414369886
1.2983875160936655,0.672322,-0.4918561084616863
1.3109790698154686,0.6234562,-0.5698776006276081
1.3235706235372717,0.57622427,-0.6445541548299747
1.336162177259073,0.5309462,-0.7154053063965458
1.3487537309808761,0.48793262,-0.7819752030765464
1.3613452847026792,0.44747418,-0.8438355379678816
1.3739368384244823,0.40984792,-0.9005883052192483
1.3865283921462854,0.37530345,-0.9518683607769751
1.3991199458680885,0.34406394,-0.9973457717009482
1.4117114995898898,0.31632394,-1.0367279389342445
1.424303053311693,0.29222792,-1.0697614798687238
1.436894607033496,0.27188033,-1.0962338585941842
1.4494861607552991,0.25531882,-1.1159747533422553
1.4620777144771022,0.24251908,-1.128857152326896
1.4746692681989035,0.23337644,-1.134798170930948
1.4872608219207066,0.22770184,-1.133759584981019
1.4998523756425097,0.22521609,-1.1257480766796182
1.5124439293643128,0.22555119,-1.1108151916122546
1.525035483086116,0.22825342,-1.0890570071060892
1.537627036807919,0.23280364,-1.0606135140739161
1.5502185905297203,0.23864108,-1.025667716320654
1.5628101442515234,0.24521488,-0.9844444531073245
1.5754016979733265,0.2520247,-0.9372089525481619
1.5879932516951296,0.25869614,-0.8842651251480926
1.6005848054169327,0.26504105,-0.825953608459962
1.613176359138734,0.27111137,-0.762649575442042
1.6257679128605371,0.27722877,-0.6947603206166668
1.6383594665823402,0.28397727,-0.6227226395606653
1.6509510203041433,0.2921511,-0.5470000185875993
1.6635425740259464,0.30266893,-0.46807965270338714
1.6761341277477495,0.31646174,-0.3864693110215321
1.6887256814695508,0.33436066,-0.3026940698057513
1.701317235191354,0.35701007,-0.21729293415931766
1.713908788913157,0.38480705,-0.13081537009717778
1.72650034263496,0.41789562,-0.04381776931303363
1.7390918963567632,0.45618922,0.04314013061293317
1.7516834500785663,0.49940842,0.1294988475335827
1.7642750038003676,0.5471564,0.2147027544109025
1.7768665575221707,0.5989582,0.2982036541885883
1.7894581112439738,0.6543196,0.37946430686042637
1.802049664965777,0.7127598,0.4579618860417727
1.81464121868758,0.77382284,0.5331913428045513
1.8272327724093813,0.837102,0.6046686551331181
1.8398243261311844,0.90221316,0.6719339420942227
1.8524158798529875,0.9688099,0.7345544226845337
1.8650074335747906,1.0365491,0.7921272003188621
1.8775989872965937,1.1050725,0.8442818550437033
1.8901905410183968,1.1739993,0.8906828267979998
1.902782094740198,1.2428896,0.931031574387348
1.9153736484620012,1.311239,0.9650684962809629
1.9279652021838043,1.3784664,0.9925746008730257
1.9405567559056074,1.4438937,1.0133729154621531
1.9531483096274105,1.5067647,1.0273296248836155
1.9657398633492118,1.5662358,1.034354932468441
1.978331417071015,1.6214082,1.0344036377900439
1.990922970792818,1.6713431,1.027475427481173
2.003514524514621,1.7150996,1.013614877250105
2.016106078236424,1.7517803,0.9929111650830876
2.0286976319582273,1.7805545,0.9654974974782861
2.0412891856800286,1.8007121,0.931550252402807
2.0538807394018317,1.8116903,0.8912878444869435
2.066472293123635,1.8130915,0.8449693197569819
2.079063846845438,1.804702,0.7928926889478883
2.091655400567241,1.7864964,0.7353930101193161
2.104246954289044,1.7586253,0.6728402329112406
2.1168385080108454,1.7214,0.6056368183091766
2.1294300617326485,1.6752841,0.5342151492332141
2.1420216154544516,1.6208494,0.45903474861113136
2.1546131691762547,1.5587733,0.38057932283416346
2.1672047228980578,1.4898036,0.29935364961779737
2.179796276619859,1.4147303,0.21588033029087558
2.192387830341662,1.3343904,0.13069642740853588
2.2049793840634653,1.2496207,0.04435000932256195
2.2049793840634653,1.2496192,0.04435000932256195
2.2175709377852684,1.1612751,-0.04260337605904266
2.2301624915070715,1.0701873,-0.12960427563546173
2.2427540452288746,0.9771816,-0.2160929306022712
2.2553455989506768,0.88305587,-0.3015128779075181
2.267937152672479,0.7885811,-0.3853145305031392
2.280528706394282,0.6944911,-0.46695871335653594
2.293120260116085,0.60148305,-0.5459201324718397
2.3057118138378883,0.51021165,-0.6216907546014081
2.3183033675596914,0.42128533,-0.6937830759026345
2.3308949212814936,0.33526295,-0.7617332585097436
2.3434864750032958,0.25264853,-0.8251041148400626
2.356078028725099,0.17388743,-0.8834879204338777
2.368669582446902,0.09936541,-0.9365090372302441
2.381261136168705,0.029407203,-0.9838263304007678
2.3938526898905073,-0.035732567,-1.0251353631915425
2.4064442436123104,-0.09585458,-1.060170355651798
2.4190357973341126,-0.15082818,-1.0887058946468606
2.4316273510559157,-0.20057708,-1.1105583841533686
2.4442189047777187,-0.24508363,-1.1255872265055549
2.456810458499522,-0.28437597,-1.1336957269925847
2.469402012221324,-0.31851846,-1.134831715986783
2.4819935659431263,-0.34761792,-1.128987884600032
2.4945851196649294,-0.3717993,-1.1162018317087357
2.5071766733867324,-0.39120752,-1.0965558220448055
2.5197682271085355,-0.40599805,-1.0701762569090876
2.5323597808303377,-0.4163292,-1.037232860912634
2.544951334552141,-0.4223593,-0.9979375899782698
2.557542888273943,-0.4242409,-0.9525432676283394
2.570134441995746,-0.42212373,-0.9013419583326286
2.5827259957175492,-0.41614896,-0.8446630883823185
2.5953175494393523,-0.40644532,-0.7828713263800731
2.6079091031611545,-0.3931406,-0.7163642369831636
2.6205006568829567,-0.37635785,-0.6455697229952082
2.63309221060476,-0.35622102,-0.5709432722640607
2.645683764326563,-0.33285505,-0.4929650270990879
2.658275318048366,-0.30640012,-0.4121366950630592
2.6708668717701682,-0.27699643,-0.3289783210144117
2.6834584254919713,-0.24481279,-0.24402494116841392
2.6960499792137735,-0.21003133,-0.15782314070484238
2.7086415329355766,-0.17286378,-0.07092753707019035
2.7212330866573797,-0.13354856,0.01610278839917611
2.733824640379183,-0.09236032,0.10270788757431559
2.746416194100985,-0.049609005,0.18833054820791437
2.759007747822788,-0.005645573,0.27241987900597164
2.7715993015445903,0.039142787,0.35443485403079267
2.7841908552663934,0.08432692,0.4338477936309333
2.7967824089881965,0.12945098,0.5101477595018148
2.8093739627099996,0.17402476,0.5828438420335136
2.821965516431802,0.21755618,0.6514683187950854
2.834557070153604,0.25954264,0.7155796638338907
2.847148623875407,0.2995016,0.7747653884282814
2.85974017759721,0.33698195,0.828644695016394
2.8723317313190133,0.37156218,0.8768709272258763
2.8849232850408155,0.4028818,0.9191338002411067
2.8975148387626186,0.4306404,0.9551613971579477
2.910106392484421,0.45459956,0.9847219184815098
2.922697946206224,0.4745924,1.0076251735108401
2.935289499928027,0.4905302,1.0237238040149876
2.94788105364983,0.5023901,1.0329142323274243
2.9604726073716323,0.51023597,1.03513732775882
2.9730641610934354,0.5142004,1.0303787870405097
2.9856557148152376,0.5144989,1.0186692263509043
2.9982472685370407,0.5114166,1.0000839843327503
3.010838822258844,0.50532645,0.9747426373686207
3.023430375980646,0.49665946,0.942808230233323
3.036021929702449,0.48592204,0.9044862270731447
3.0486134834242513,0.47366065,0.8600231894613201
3.0612050371460544,0.46045512,0.8097051900349745
3.0737965908678575,0.44689864,0.7538559719201858
3.0863881445896606,0.43357486,0.6928348657872312
3.098979698311463,0.42102355,0.6270344779376621
3.111571252033266,0.4097225,0.5568781642978184
3.124162805755068,0.40006846,0.48281730657108
3.136754359476871,0.3923456,0.4053284080738113
