Complexity,Loss,Equation
1,39.271526,"-16.014017"
3,26.664145,"-12.950404 - x0"
5,13.033157,"(x0 + -9.151551) * x0"
6,10.718423,"sin(x0 * 0.38136327) * -21.828835"
8,1.9162312,"(sin(297.8105 - x0) * 8.643391) - 16.014101"
9,1.2264684,"square(sin(x0 + 0.64066136) + 4.32039) + -35.179153"
10,1.0853798,"((x0 + -11.263713) * sin(x0 + -33.947277)) - 16.876963"
11,0.58847505,"square((sin(x0 - -0.63993484) * -1.8058141) + -2.3931458) + -23.371721"
