Complexity,Loss,Equation
1,39.271523,"-15.555553"
3,26.664145,"-12.492668 - x0"
5,12.489309,"(x0 - 9.040672) * x0"
6,11.391381,"square(x0 + -4.2717023) + -20.304766"
7,11.391379,"(x0 + 0.23433904) * (x0 - 8.777733)"
8,1.9162471,"(sin(-76.03906 - x0) * -8.643527) + -15.55572"
9,1.2264682,"square(sin(x0 - -0.64058685) + 4.321059) + -34.725445"
10,1.0853806,"(sin(-0.6100097 - x0) * (x0 + -11.263776)) + -16.418669"
11,0.5884754,"square((sin(x0 - -0.63993436) * 1.8057964) + 2.3931713) + -22.913435"
